Retailer,Retailer ID,Invoice Date,Beverages,Days to Deliver,Delivery Company,Units Sold,Total Sales,Operating Profit,Price per Unit,Operating Margin (%),State,Region,City
Real Canadian Superstore,1189833,2022-01-15,Powerade,19,DHL,5000,2500.0,1375.0,0.5,55.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-01-15,Dasani Water,44,DHL,7000,3150.0,630.0,0.45,20.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-02-15,Coca-Cola,44,FedEx,7500,2625.0,1050.0,0.35,40.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-02-15,Diet Coke,18,UPS,6500,2925.0,731.0,0.45,25.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-02-15,Sprite,33,USPS,6750,3038.0,1215.0,0.45,40.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-02-15,Fanta,35,FedEx,5250,2363.0,827.0,0.45,35.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-02-15,Powerade,37,UPS,4500,2250.0,1238.0,0.5,55.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-02-15,Dasani Water,31,USPS,6500,2925.0,585.0,0.45,20.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-03-14,Coca-Cola,23,FedEx,8000,2800.0,1120.0,0.35,40.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-03-14,Diet Coke,47,USPS,6500,2925.0,731.0,0.45,25.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-03-14,Sprite,52,FedEx,6500,2925.0,1170.0,0.45,40.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-03-14,Fanta,18,USPS,5500,2475.0,866.0,0.45,35.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-03-14,Powerade,46,USPS,4250,2125.0,1169.0,0.5,55.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-03-14,Dasani Water,25,USPS,6250,2813.0,563.0,0.45,20.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-04-15,Coca-Cola,46,USPS,8000,3600.0,1440.0,0.45,40.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-04-15,Diet Coke,23,FedEx,6000,3000.0,750.0,0.5,25.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-04-15,Sprite,32,UPS,6250,3125.0,1250.0,0.5,40.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-04-15,Fanta,34,UPS,5250,2363.0,827.0,0.45,35.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-04-15,Powerade,48,USPS,4250,2125.0,1169.0,0.5,55.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-04-15,Dasani Water,15,DHL,6000,3900.0,780.0,0.65,20.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-05-16,Coca-Cola,46,FedEx,8000,3600.0,1440.0,0.45,40.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-05-16,Diet Coke,25,USPS,6500,3250.0,813.0,0.5,25.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-05-16,Sprite,36,USPS,6500,3250.0,1300.0,0.5,40.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-05-16,Fanta,18,UPS,5500,2475.0,866.0,0.45,35.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-05-16,Powerade,52,FedEx,4500,2250.0,1238.0,0.5,55.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-05-16,Dasani Water,41,FedEx,6250,4063.0,813.0,0.65,20.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-06-15,Coca-Cola,58,UPS,9000,4050.0,1620.0,0.45,40.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-06-15,Diet Coke,25,USPS,7500,3750.0,938.0,0.5,25.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-06-15,Sprite,52,DHL,7500,3750.0,1500.0,0.5,40.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-06-15,Fanta,34,USPS,6250,2813.0,984.0,0.45,35.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-06-15,Powerade,58,DHL,5000,2500.0,1375.0,0.5,55.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-06-15,Dasani Water,30,FedEx,8000,5200.0,1040.0,0.65,20.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-07-14,Coca-Cola,41,DHL,9500,4275.0,1710.0,0.45,40.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-07-14,Diet Coke,50,DHL,8000,4000.0,1000.0,0.5,25.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-07-14,Sprite,59,DHL,7500,3750.0,1500.0,0.5,40.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-07-14,Fanta,15,FedEx,6500,2925.0,1024.0,0.45,35.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-07-14,Powerade,57,FedEx,7000,3500.0,1925.0,0.5,55.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-07-14,Dasani Water,25,DHL,7000,4550.0,910.0,0.65,20.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-08-15,Coca-Cola,40,UPS,9000,4500.0,1800.0,0.5,40.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-08-15,Diet Coke,30,FedEx,8500,4675.0,1169.0,0.55,25.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-08-15,Sprite,27,UPS,7250,3625.0,1450.0,0.5,40.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-08-15,Fanta,23,FedEx,6750,3375.0,1181.0,0.5,35.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-08-15,Powerade,30,FedEx,6750,4050.0,2228.0,0.6,55.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-08-15,Dasani Water,23,UPS,6500,4225.0,845.0,0.65,20.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-09-16,Coca-Cola,53,UPS,8500,4250.0,1700.0,0.5,40.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-09-16,Diet Coke,35,FedEx,8500,4675.0,1169.0,0.55,25.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-09-16,Sprite,55,UPS,7000,3500.0,1400.0,0.5,40.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-09-16,Fanta,16,DHL,6500,3250.0,1138.0,0.5,35.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-09-16,Powerade,57,FedEx,6500,3900.0,2145.0,0.6,55.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-09-16,Dasani Water,15,UPS,7000,4550.0,910.0,0.65,20.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-10-15,Coca-Cola,45,DHL,8000,4000.0,1600.0,0.5,40.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-10-15,Diet Coke,17,UPS,8000,4400.0,1100.0,0.55,25.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-10-15,Sprite,29,USPS,6500,3250.0,1300.0,0.5,40.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-10-15,Fanta,26,FedEx,6250,3125.0,1094.0,0.5,35.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-10-15,Powerade,30,FedEx,6000,3600.0,1980.0,0.6,55.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-10-15,Dasani Water,31,UPS,6500,4225.0,845.0,0.65,20.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-11-15,Coca-Cola,34,FedEx,8250,4125.0,1650.0,0.5,40.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-11-15,Diet Coke,53,USPS,8250,4538.0,1134.0,0.55,25.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-11-15,Sprite,41,FedEx,6750,3375.0,1350.0,0.5,40.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-11-15,Fanta,50,USPS,6500,3250.0,1138.0,0.5,35.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-11-15,Powerade,34,DHL,6000,3600.0,1980.0,0.6,55.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-11-15,Dasani Water,45,USPS,7000,4550.0,910.0,0.65,20.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-12-14,Coca-Cola,32,FedEx,9000,4500.0,1800.0,0.5,40.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-12-14,Diet Coke,60,USPS,9000,4950.0,1238.0,0.55,25.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-12-14,Sprite,46,DHL,7000,3500.0,1400.0,0.5,40.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-12-14,Fanta,32,USPS,7000,3500.0,1225.0,0.5,35.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-12-14,Powerade,29,USPS,6250,3750.0,2063.0,0.6,55.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-12-14,Dasani Water,18,USPS,7250,4713.0,943.0,0.65,20.0,Ontario,Central,Windsor
Walmart,1185732,2022-01-15,Coca-Cola,25,USPS,4750,2138.0,855.0,0.45,40.0,Ontario,Central,Windsor
Walmart,1185732,2022-01-15,Diet Coke,39,FedEx,2750,1238.0,433.0,0.45,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-01-15,Sprite,17,USPS,2750,963.0,337.0,0.35,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-01-15,Fanta,40,DHL,1250,500.0,200.0,0.4,40.0,Ontario,Central,Hamilton
Walmart,1185732,2022-01-15,Powerade,18,DHL,1750,963.0,337.0,0.55,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-01-15,Dasani Water,35,FedEx,2750,1238.0,619.0,0.45,50.0,Ontario,Central,Windsor
Walmart,1185732,2022-02-15,Coca-Cola,37,USPS,5250,2363.0,945.0,0.45,40.0,Ontario,Central,Ottawa
Walmart,1185732,2022-02-15,Diet Coke,19,UPS,1750,788.0,276.0,0.45,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-02-15,Sprite,25,FedEx,2250,788.0,276.0,0.35,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-02-15,Fanta,16,FedEx,1000,400.0,160.0,0.4,40.0,Ontario,Central,Ottawa
Walmart,1185732,2022-02-15,Powerade,60,UPS,1750,963.0,337.0,0.55,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-02-15,Dasani Water,23,FedEx,2750,1238.0,619.0,0.45,50.0,Ontario,Central,Mississauga
Walmart,1185732,2022-03-14,Coca-Cola,58,FedEx,4950,2475.0,990.0,0.5,40.0,Ontario,Central,Windsor
Walmart,1185732,2022-03-14,Diet Coke,58,UPS,2000,1000.0,350.0,0.5,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-03-14,Sprite,52,FedEx,2250,900.0,315.0,0.4,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-03-14,Fanta,56,FedEx,750,338.0,135.0,0.45,40.0,Ontario,Central,Hamilton
Walmart,1185732,2022-03-14,Powerade,44,UPS,1250,750.0,263.0,0.6,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-03-14,Dasani Water,26,DHL,2250,1125.0,563.0,0.5,50.0,Ontario,Central,Mississauga
Walmart,1185732,2022-04-15,Coca-Cola,34,USPS,4500,2250.0,900.0,0.5,40.0,Ontario,Central,Ottawa
Walmart,1185732,2022-04-15,Diet Coke,20,FedEx,1500,750.0,263.0,0.5,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-04-15,Sprite,22,UPS,1500,600.0,210.0,0.4,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-04-15,Fanta,35,USPS,750,338.0,135.0,0.45,40.0,Ontario,Central,Windsor
Walmart,1185732,2022-04-15,Powerade,18,USPS,1000,600.0,210.0,0.6,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-04-15,Dasani Water,54,UPS,2250,1125.0,563.0,0.5,50.0,Ontario,Central,Ottawa
Walmart,1185732,2022-05-16,Coca-Cola,45,USPS,4950,2970.0,1188.0,0.6,40.0,Ontario,Central,Windsor
Walmart,1185732,2022-05-16,Diet Coke,34,UPS,2000,1100.0,385.0,0.55,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-05-16,Sprite,22,USPS,1750,875.0,306.0,0.5,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-05-16,Fanta,44,UPS,1000,500.0,200.0,0.5,40.0,Ontario,Central,Toronto
Walmart,1185732,2022-05-16,Powerade,20,DHL,1250,750.0,263.0,0.6,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-05-16,Dasani Water,35,UPS,2500,1625.0,813.0,0.65,50.0,Ontario,Central,Brampton
Walmart,1185732,2022-06-15,Coca-Cola,26,UPS,5000,2500.0,1000.0,0.5,40.0,Ontario,Central,Toronto
Walmart,1185732,2022-06-15,Diet Coke,23,DHL,2500,1125.0,394.0,0.45,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-06-15,Sprite,29,FedEx,2000,800.0,280.0,0.4,35.0,Ontario,Central,Windsor
Walmart,1185732,2022-06-15,Fanta,50,DHL,1750,700.0,280.0,0.4,40.0,Ontario,Central,Mississauga
Walmart,1185732,2022-06-15,Powerade,43,USPS,1750,875.0,306.0,0.5,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-06-15,Dasani Water,44,UPS,3500,1925.0,963.0,0.55,50.0,Ontario,Central,Mississauga
Walmart,1185732,2022-07-14,Coca-Cola,35,FedEx,5750,2875.0,1150.0,0.5,40.0,Ontario,Central,Ottawa
Walmart,1185732,2022-07-14,Diet Coke,57,USPS,3250,1463.0,512.0,0.45,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-07-14,Sprite,59,USPS,2500,1000.0,350.0,0.4,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-07-14,Fanta,15,USPS,2000,800.0,320.0,0.4,40.0,Ontario,Central,Hamilton
Walmart,1185732,2022-07-14,Powerade,51,UPS,2250,1125.0,394.0,0.5,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-07-14,Dasani Water,56,FedEx,4000,2200.0,1100.0,0.55,50.0,Ontario,Central,Mississauga
Walmart,1185732,2022-08-15,Coca-Cola,55,DHL,5500,2750.0,1100.0,0.5,40.0,Ontario,Central,Mississauga
Walmart,1185732,2022-08-15,Diet Coke,38,FedEx,3250,1463.0,512.0,0.45,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-08-15,Sprite,22,DHL,2500,1000.0,350.0,0.4,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-08-15,Fanta,49,FedEx,2250,900.0,360.0,0.4,40.0,Ontario,Central,Hamilton
Walmart,1185732,2022-08-15,Powerade,51,UPS,2000,1000.0,350.0,0.5,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-08-15,Dasani Water,31,DHL,3750,2063.0,1031.0,0.55,50.0,Ontario,Central,Mississauga
Walmart,1185732,2022-09-16,Coca-Cola,53,DHL,5000,2500.0,1000.0,0.5,40.0,Ontario,Central,Brampton
Walmart,1185732,2022-09-16,Diet Coke,19,UPS,3000,1350.0,473.0,0.45,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-09-16,Sprite,15,FedEx,2000,800.0,280.0,0.4,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-09-16,Fanta,45,FedEx,1750,700.0,280.0,0.4,40.0,Ontario,Central,Toronto
Walmart,1185732,2022-09-16,Powerade,37,DHL,1750,875.0,306.0,0.5,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-09-16,Dasani Water,60,FedEx,2500,1375.0,688.0,0.55,50.0,Ontario,Central,Mississauga
Walmart,1185732,2022-10-15,Coca-Cola,60,UPS,4250,2550.0,1020.0,0.6,40.0,Ontario,Central,Ottawa
Walmart,1185732,2022-10-15,Diet Coke,33,DHL,2500,1250.0,438.0,0.5,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-10-15,Sprite,39,USPS,1500,750.0,263.0,0.5,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-10-15,Fanta,24,DHL,1250,625.0,250.0,0.5,40.0,Ontario,Central,Hamilton
Walmart,1185732,2022-10-15,Powerade,36,DHL,1250,750.0,263.0,0.6,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-10-15,Dasani Water,53,DHL,2500,1625.0,813.0,0.65,50.0,Ontario,Central,Brampton
Walmart,1185732,2022-11-15,Coca-Cola,53,UPS,4000,2400.0,960.0,0.6,40.0,Ontario,Central,Windsor
Walmart,1185732,2022-11-15,Diet Coke,35,DHL,2500,1250.0,438.0,0.5,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-11-15,Sprite,48,FedEx,1950,975.0,341.0,0.5,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-11-15,Fanta,15,FedEx,1750,875.0,350.0,0.5,40.0,Ontario,Central,Brampton
Walmart,1185732,2022-11-15,Powerade,41,DHL,1500,900.0,315.0,0.6,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-11-15,Dasani Water,30,DHL,2500,1625.0,813.0,0.65,50.0,Ontario,Central,Mississauga
Walmart,1185732,2022-12-14,Coca-Cola,18,UPS,5000,3000.0,1200.0,0.6,40.0,Ontario,Central,Windsor
Walmart,1185732,2022-12-14,Diet Coke,38,UPS,3000,1500.0,525.0,0.5,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-12-14,Sprite,21,DHL,2500,1250.0,438.0,0.5,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-12-14,Fanta,60,DHL,2000,1000.0,400.0,0.5,40.0,Ontario,Central,Toronto
Walmart,1185732,2022-12-14,Powerade,35,USPS,2000,1200.0,420.0,0.6,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-12-14,Dasani Water,17,FedEx,3000,1950.0,975.0,0.65,50.0,Ontario,Central,Brampton
Costco,1197831,2022-01-02,Coca-Cola,43,DHL,7250,1450.0,435.0,0.2,30.0,Ontario,Central,Mississauga
Costco,1197831,2022-01-02,Diet Coke,40,UPS,7250,2175.0,653.0,0.3,30.0,Ontario,Central,Ottawa
Costco,1197831,2022-01-02,Sprite,39,DHL,5250,1575.0,473.0,0.3,30.0,Ontario,Central,Brampton
Costco,1197831,2022-01-02,Fanta,46,DHL,5250,1838.0,735.0,0.35,40.0,Ontario,Central,Toronto
Costco,1197831,2022-01-02,Powerade,21,FedEx,3750,1500.0,375.0,0.4,25.0,Ontario,Central,Ottawa
Costco,1197831,2022-01-02,Dasani Water,59,USPS,5250,1838.0,827.0,0.35,45.0,Ontario,Central,Windsor
Costco,1197831,2022-02-01,Coca-Cola,35,USPS,6750,1688.0,506.0,0.25,30.0,Ontario,Central,Windsor
Costco,1197831,2022-02-01,Diet Coke,18,USPS,6500,2275.0,683.0,0.35,30.0,Ontario,Central,Ottawa
Costco,1197831,2022-02-01,Sprite,22,UPS,4750,1663.0,499.0,0.35,30.0,Ontario,Central,Hamilton
Costco,1197831,2022-02-01,Fanta,38,FedEx,4250,1488.0,595.0,0.35,40.0,Ontario,Central,Hamilton
Costco,1197831,2022-02-01,Powerade,15,UPS,3000,1200.0,300.0,0.4,25.0,Ontario,Central,Hamilton
Costco,1197831,2022-02-01,Dasani Water,27,USPS,5000,1750.0,788.0,0.35,45.0,Ontario,Central,Toronto
Costco,1197831,2022-03-03,Coca-Cola,48,UPS,6750,2025.0,709.0,0.3,35.0,Ontario,Central,Toronto
Costco,1197831,2022-03-03,Diet Coke,33,USPS,6750,2700.0,945.0,0.4,35.0,Ontario,Central,Toronto
Costco,1197831,2022-03-03,Sprite,24,USPS,5000,1500.0,525.0,0.3,35.0,Ontario,Central,Hamilton
Costco,1197831,2022-03-03,Fanta,30,DHL,4000,1400.0,630.0,0.35,45.0,Ontario,Central,Mississauga
Costco,1197831,2022-03-03,Powerade,42,UPS,3000,1200.0,360.0,0.4,30.0,Ontario,Central,Toronto
Costco,1197831,2022-03-03,Dasani Water,22,UPS,4500,1575.0,788.0,0.35,50.0,Ontario,Central,Ottawa
Costco,1197831,2022-04-02,Coca-Cola,59,UPS,7000,1400.0,490.0,0.2,35.0,Ontario,Central,Hamilton
Costco,1197831,2022-04-02,Diet Coke,47,UPS,7000,2100.0,735.0,0.3,35.0,Ontario,Central,Toronto
Costco,1197831,2022-04-02,Sprite,60,DHL,5250,1313.0,459.0,0.25,35.0,Ontario,Central,Ottawa
Costco,1197831,2022-04-02,Fanta,24,UPS,4250,1275.0,574.0,0.3,45.0,Ontario,Central,Brampton
Costco,1197831,2022-04-02,Powerade,30,FedEx,3250,1138.0,341.0,0.35,30.0,Ontario,Central,Toronto
Costco,1197831,2022-04-02,Dasani Water,47,FedEx,6000,1800.0,900.0,0.3,50.0,Ontario,Central,Hamilton
Costco,1197831,2022-05-02,Coca-Cola,37,USPS,7500,1500.0,525.0,0.2,35.0,Ontario,Central,Brampton
Costco,1197831,2022-05-02,Diet Coke,42,UPS,7750,2325.0,814.0,0.3,35.0,Ontario,Central,Toronto
Costco,1197831,2022-05-02,Sprite,59,USPS,6250,1563.0,547.0,0.25,35.0,Ontario,Central,Ottawa
Costco,1197831,2022-05-02,Fanta,30,UPS,5500,1925.0,866.0,0.35,45.0,Ontario,Central,Toronto
Costco,1197831,2022-05-02,Powerade,31,USPS,4500,2250.0,675.0,0.5,30.0,Ontario,Central,Hamilton
Costco,1197831,2022-05-02,Dasani Water,59,DHL,8000,3600.0,1800.0,0.45,50.0,Ontario,Central,Ottawa
Costco,1197831,2022-06-01,Coca-Cola,54,DHL,8000,3600.0,1260.0,0.45,35.0,Ontario,Central,Windsor
Costco,1197831,2022-06-01,Diet Coke,21,UPS,8000,4000.0,1400.0,0.5,35.0,Ontario,Central,Ottawa
Costco,1197831,2022-06-01,Sprite,44,DHL,6500,2925.0,1024.0,0.45,35.0,Ontario,Central,Hamilton
Costco,1197831,2022-06-01,Fanta,30,UPS,6000,2700.0,1215.0,0.45,45.0,Ontario,Central,Ottawa
Costco,1197831,2022-06-01,Powerade,30,USPS,5000,2500.0,750.0,0.5,30.0,Ontario,Central,Toronto
Costco,1197831,2022-06-01,Dasani Water,52,UPS,8750,4813.0,2406.0,0.55,50.0,Ontario,Central,Toronto
Costco,1197831,2022-07-03,Coca-Cola,46,USPS,8250,3713.0,1485.0,0.45,40.0,Ontario,Central,Windsor
Costco,1197831,2022-07-03,Diet Coke,24,USPS,8250,4125.0,1650.0,0.5,40.0,Ontario,Central,Brampton
Costco,1197831,2022-07-03,Sprite,22,UPS,9750,4388.0,1755.0,0.45,40.0,Ontario,Central,Ottawa
Costco,1197831,2022-07-03,Fanta,58,FedEx,5750,2588.0,1294.0,0.45,50.0,Ontario,Central,Mississauga
Costco,1197831,2022-07-03,Powerade,15,DHL,5750,2875.0,1006.0,0.5,35.0,Ontario,Central,Toronto
Costco,1197831,2022-07-03,Dasani Water,23,DHL,8500,5100.0,2805.0,0.6,55.0,Ontario,Central,Ottawa
Costco,1197831,2022-08-05,Coca-Cola,36,FedEx,8000,4000.0,1600.0,0.5,40.0,Ontario,Central,Ottawa
Costco,1197831,2022-08-05,Diet Coke,45,DHL,8000,4400.0,1760.0,0.55,40.0,Ontario,Central,Mississauga
Costco,1197831,2022-08-05,Sprite,48,UPS,9750,4875.0,1950.0,0.5,40.0,Ontario,Central,Ottawa
Costco,1197831,2022-08-05,Fanta,52,DHL,5250,2625.0,1313.0,0.5,50.0,Ontario,Central,Hamilton
Costco,1197831,2022-08-05,Powerade,53,FedEx,5250,2888.0,1011.0,0.55,35.0,Ontario,Central,Hamilton
Costco,1197831,2022-08-05,Dasani Water,18,UPS,7750,4650.0,2558.0,0.6,55.0,Ontario,Central,Toronto
Costco,1197831,2022-09-02,Coca-Cola,18,FedEx,7250,3988.0,1595.0,0.55,40.0,Ontario,Central,Brampton
Costco,1197831,2022-09-02,Diet Coke,47,USPS,6750,3713.0,1485.0,0.55,40.0,Ontario,Central,Ottawa
Costco,1197831,2022-09-02,Sprite,27,DHL,7250,4350.0,1740.0,0.6,40.0,Ontario,Central,Ottawa
Costco,1197831,2022-09-02,Fanta,26,FedEx,4500,2700.0,1350.0,0.6,50.0,Ontario,Central,Windsor
Costco,1197831,2022-09-02,Powerade,20,UPS,4500,2475.0,866.0,0.55,35.0,Ontario,Central,Toronto
Costco,1197831,2022-09-02,Dasani Water,53,USPS,6750,3375.0,1856.0,0.5,55.0,Ontario,Central,Brampton
Costco,1197831,2022-10-01,Coca-Cola,22,UPS,6250,2500.0,1000.0,0.4,40.0,Ontario,Central,Toronto
Costco,1197831,2022-10-01,Diet Coke,17,UPS,6250,2500.0,1000.0,0.4,40.0,Ontario,Central,Toronto
Costco,1197831,2022-10-01,Sprite,48,DHL,5750,2588.0,1035.0,0.45,40.0,Ontario,Central,Mississauga
Costco,1197831,2022-10-01,Fanta,57,USPS,4250,1913.0,956.0,0.45,50.0,Ontario,Central,Toronto
Costco,1197831,2022-10-01,Powerade,38,FedEx,4000,1600.0,560.0,0.4,35.0,Ontario,Central,Hamilton
Costco,1197831,2022-10-01,Dasani Water,28,USPS,5750,2875.0,1581.0,0.5,55.0,Ontario,Central,Ottawa
Costco,1197831,2022-11-02,Coca-Cola,50,FedEx,7250,2900.0,1160.0,0.4,40.0,Ontario,Central,Toronto
Costco,1197831,2022-11-02,Diet Coke,27,USPS,7250,2900.0,1160.0,0.4,40.0,Ontario,Central,Toronto
Costco,1197831,2022-11-02,Sprite,19,USPS,6500,4225.0,1690.0,0.65,40.0,Ontario,Central,Mississauga
Costco,1197831,2022-11-02,Fanta,16,FedEx,5000,3250.0,1625.0,0.65,50.0,Ontario,Central,Brampton
Costco,1197831,2022-11-02,Powerade,28,DHL,4750,2850.0,998.0,0.6,35.0,Ontario,Central,Windsor
Costco,1197831,2022-11-02,Dasani Water,33,FedEx,6750,4725.0,2599.0,0.7,55.0,Ontario,Central,Windsor
Costco,1197831,2022-12-01,Coca-Cola,23,FedEx,8250,4950.0,1980.0,0.6,40.0,Ontario,Central,Mississauga
Costco,1197831,2022-12-01,Diet Coke,35,UPS,8250,4950.0,1980.0,0.6,40.0,Ontario,Central,Toronto
Costco,1197831,2022-12-01,Sprite,36,FedEx,7250,4713.0,1885.0,0.65,40.0,Ontario,Central,Brampton
Costco,1197831,2022-12-01,Fanta,39,UPS,5750,3738.0,1869.0,0.65,50.0,Ontario,Central,Mississauga
Costco,1197831,2022-12-01,Powerade,44,USPS,5250,3150.0,1103.0,0.6,35.0,Ontario,Central,Ottawa
Costco,1197831,2022-12-01,Dasani Water,45,USPS,7750,5425.0,2984.0,0.7,55.0,Ontario,Central,Hamilton
Walmart,1185732,2022-01-07,Coca-Cola,41,USPS,4250,1913.0,1052.0,0.45,55.0,Ontario,Central,Brampton
Walmart,1185732,2022-01-07,Diet Coke,47,UPS,2250,1013.0,354.0,0.45,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-01-07,Sprite,41,DHL,2250,788.0,315.0,0.35,40.0,Ontario,Central,Hamilton
Walmart,1185732,2022-01-07,Fanta,39,FedEx,750,300.0,120.0,0.4,40.0,Ontario,Central,Windsor
Walmart,1185732,2022-01-07,Powerade,21,UPS,1250,688.0,241.0,0.55,35.0,Ontario,Central,Windsor
Walmart,1185732,2022-01-07,Dasani Water,42,DHL,2250,1013.0,304.0,0.45,30.0,Ontario,Central,Hamilton
